trade_id,side,direction,entry_date,first_holding_date,exit_date,entry_price,exit_price,holding_periods,gross_trade_return,net_trade_return,fee_units,fee_paid_est,underlying_move_pct,directional_move_pct,pnl_points,is_open_at_end,is_partial_start,is_complete_trade
1,long,1,2019-01-01,2019-01-01,2019-01-16,140.8194122314453,123.54706573486328,16,-0.12265600475731231,-0.12265600475731231,1,0.0,-0.12265600475731198,-0.12265600475731198,-17.27234649658203,False,True,False
2,long,1,2019-02-09,2019-02-10,2019-03-09,119.4308853149414,137.96533203125,28,0.15518972891671057,0.15518972891671057,2,0.0,0.15518972891671123,0.15518972891671123,18.534446716308594,False,False,True
3,long,1,2019-03-19,2019-03-20,2019-03-21,140.51919555664062,136.6360626220703,2,-0.027634181359977195,-0.027634181359977195,2,0.0,-0.027634181359977195,-0.027634181359977195,-3.8831329345703125,False,False,True
4,long,1,2019-03-31,2019-04-01,2019-04-24,141.51409912109375,165.8260955810547,24,0.17179911126139458,0.17179911126139458,2,0.0,0.17179911126139547,0.17179911126139547,24.311996459960938,False,False,True
5,long,1,2019-05-11,2019-05-12,2019-06-04,194.3043365478516,241.3387908935547,24,0.24206590126268157,0.24206590126268157,2,0.0,0.24206590126268157,0.24206590126268157,47.0344543457031,False,False,True
6,long,1,2019-06-22,2019-06-23,2019-07-02,309.3803100585937,291.596435546875,10,-0.05748224412972702,-0.05748224412972702,2,0.0,-0.05748224412972691,-0.05748224412972691,-17.783874511718693,False,False,True
7,long,1,2019-08-07,2019-08-08,2019-08-10,226.39100646972656,206.7335357666016,3,-0.08682973325512189,-0.08682973325512189,2,0.0,-0.08682973325512211,-0.08682973325512211,-19.65747070312497,False,False,True
8,long,1,2019-09-07,2019-09-08,2019-09-27,178.2626190185547,174.71099853515625,20,-0.019923529133322404,-0.019923529133322404,2,0.0,-0.01992352913332185,-0.01992352913332185,-3.5516204833984375,False,False,True
9,long,1,2019-10-09,2019-10-10,2019-10-20,193.2932586669922,175.5343780517578,11,-0.09187532321460601,-0.09187532321460601,2,0.0,-0.09187532321460612,-0.09187532321460612,-17.758880615234375,False,False,True
10,long,1,2019-10-27,2019-10-28,2019-11-19,184.24221801757807,177.45555114746094,23,-0.036835568650555706,-0.036835568650555706,2,0.0,-0.036835568650555595,-0.036835568650555595,-6.786666870117131,False,False,True
11,long,1,2019-12-29,2019-12-30,2020-02-26,134.7579803466797,225.6802673339844,59,0.6747079969096959,0.6747079969096959,2,0.0,0.6747079969096981,0.6747079969096981,90.92228698730472,False,False,True
12,long,1,2020-04-02,2020-04-03,2020-04-20,142.02914428710938,172.2971649169922,18,0.21311133557698936,0.21311133557698936,2,0.0,0.21311133557698936,0.21311133557698936,30.268020629882812,False,False,True
13,short,-1,2020-04-20,2020-04-21,2020-05-09,172.2971649169922,211.60012817382807,19,-0.20135980262102915,-0.20135980262102915,2,0.0,0.22811149142106268,-0.22811149142106268,-39.30296325683588,False,False,True
14,short,-1,2020-05-29,2020-05-30,2020-06-13,220.6751251220703,238.90884399414065,15,-0.09856682198043598,-0.09856682198043598,2,0.0,0.08262697874073499,-0.08262697874073499,-18.23371887207034,False,False,True
15,long,1,2020-07-12,2020-07-13,2020-07-14,242.13169860839844,240.21148681640625,2,-0.007930443651236851,-0.007930443651236851,2,0.0,-0.007930443651236962,-0.007930443651236962,-1.9202117919921875,False,False,True
16,long,1,2020-07-22,2020-07-23,2020-08-21,262.1906433105469,389.1263427734375,30,0.48413512343590437,0.48413512343590437,2,0.0,0.4841351234359037,0.4841351234359037,126.93569946289062,False,False,True
17,long,1,2020-10-11,2020-10-12,2020-10-20,375.1420593261719,369.1369018554688,9,-0.016007689144452164,-0.016007689144452164,2,0.0,-0.016007689144452386,-0.016007689144452386,-6.005157470703068,False,False,True
18,short,-1,2020-10-20,2020-10-21,2020-10-21,369.1369018554688,392.1899719238281,1,-0.06245127472350487,-0.06245127472350487,2,0.0,0.06245127472350487,-0.06245127472350487,-23.053070068359318,False,False,True
19,long,1,2020-10-21,2020-10-22,2020-10-23,392.1899719238281,409.7666931152344,2,0.04481685522244838,0.04481685522244838,2,0.0,0.04481685522244816,0.04481685522244816,17.57672119140625,False,False,True
20,short,-1,2020-10-23,2020-10-24,2020-10-28,409.7666931152344,388.6507568359375,5,0.050861483047235145,0.050861483047235145,2,0.0,-0.05153160721473926,0.05153160721473926,21.115936279296875,False,False,True
21,short,-1,2020-11-05,2020-11-06,2020-11-20,414.0673522949219,509.74456787109375,15,-0.2090990530731507,-0.2090990530731507,2,0.0,0.23106679395487628,-0.23106679395487628,-95.67721557617188,False,False,True
22,long,1,2020-11-20,2020-11-21,2020-12-09,509.74456787109375,573.4791259765625,19,0.12503234388872575,0.12503234388872575,2,0.0,0.1250323438887262,0.1250323438887262,63.73455810546875,False,False,True
23,long,1,2020-12-18,2020-12-19,2020-12-23,654.8119506835938,583.714599609375,5,-0.10857674634678904,-0.10857674634678904,2,0.0,-0.10857674634678915,-0.10857674634678915,-71.09735107421875,False,False,True
24,long,1,2020-12-28,2020-12-29,2021-01-28,730.3973388671875,1332.4921875,31,0.8243387764345278,0.8243387764345278,2,0.0,0.8243387764345278,0.8243387764345278,602.0948486328125,False,False,True
25,long,1,2021-01-29,2021-01-30,2021-01-30,1382.5228271484375,1376.115478515625,1,-0.004634533699547028,-0.004634533699547028,2,0.0,-0.004634533699547028,-0.004634533699547028,-6.4073486328125,False,False,True
26,long,1,2021-02-02,2021-02-03,2021-02-23,1515.1937255859375,1570.2039794921875,21,0.036305756140177614,0.036305756140177614,2,0.0,0.03630575614017739,0.03630575614017739,55.01025390625,False,False,True
27,long,1,2021-03-13,2021-03-14,2021-03-17,1924.6854248046875,1823.4493408203125,4,-0.05259876896228277,-0.05259876896228277,2,0.0,-0.05259876896228288,-0.05259876896228288,-101.236083984375,False,False,True
28,long,1,2021-04-01,2021-04-02,2021-05-18,1977.27685546875,3380.070068359375,47,0.7094571551832931,0.7094571551832931,2,0.0,0.7094571551832922,0.7094571551832922,1402.793212890625,False,False,True
29,long,1,2021-07-03,2021-07-04,2021-07-15,2226.1142578125,1911.1756591796875,12,-0.1414745885246197,-0.1414745885246197,2,0.0,-0.1414745885246197,-0.1414745885246197,-314.9385986328125,False,False,True
